path,title,summary,created-on,last-modified
https://www.zu.ac.ae/main/en/DHDC2018/ExhibitionParticipants/EmiratesPhilatelicAssociation,Emirates Philatelic Association,nan,nan,nan
https://www.zu.ac.ae/main/en/DHDC2018/ExhibitionParticipants/SaruqAlHadidArchaeologyMuseum,Saruq Al-Hadid Archaeology Museum,nan,nan,nan
https://www.zu.ac.ae/main/en/DHDC2018/ExhibitionParticipants/TheCrossroadsofCivilizationsMuseum,The Crossroads of Civilizations Museum,nan,nan,nan
https://www.zu.ac.ae/main/en/DHDC2018/ExhibitionParticipants/HistoricalDocumentsCentre,Historical Documents Centre - Dubai Municipality,nan,nan,nan
https://www.zu.ac.ae/main/en/DHDC2018/SessionWorkshop,Academic Sessions,"History of the Development of Infrastructure Services in the Emirate of Dubai in the period 1900-1971
Prof. Fatma Al- Sayegh
Ancient Forts and Castles in the Emirate of Dubai
Saeed Khamis AlSuwaidi
Development of Security Means in the UAE Passport
Major Khalid Nasir Jassim Humaid Al Ali",nan,nan
https://www.zu.ac.ae/main/en/DHDC2018/AcademicWorkshop,Academic Workshop,"Dubai Historical Documents Conference
 Buchra Salaheddin Dakhouj
The Restoration of Manuscripts and Historical Documents Bushra",nan,nan
https://www.zu.ac.ae/main/en/DHDC2018/keynote-speaker,Keynote Speaker,"Dubai Historical Documents Conference
The Role of Historic Documents in Conservation of Old Buildings
Rashad M. Bukhash, Architect ",nan,nan
https://www.zu.ac.ae/main/en/DHDC2018/AdminCommittee,Conference Planning and Execution Committee ,Dubai Historical Documents Conference,nan,nan
https://www.zu.ac.ae/main/en/DHDC2018/AcademicCommittee,Academic Committee,Dubai Historical Documents Conference,nan,nan
https://www.zu.ac.ae/main/en/DHDC2018/registration-form,Registration Form,nan,nan,nan
https://www.zu.ac.ae/main/en/DHDC2018/Program,Program,"Dubai Historical Documents Conference
Agenda
Program",nan,nan
https://www.zu.ac.ae/main/en/DHDC2018/index,About the Conference,Dubai Historical Documents Conference,nan,nan
https://www.zu.ac.ae/main/en/DHDC2018/index,About the Conference,Dubai Historical Documents Conference,nan,nan
https://www.zu.ac.ae/main/en/DHDC2018/_data/index,Academic Conference Data Listings,nan,nan,nan
https://www.zu.ac.ae/main/en/DHDC2018/_landing-page/index,Dubai Historical documents conference,nan,nan,nan
https://www.zu.ac.ae/main/en/404-test,"Sorry, the page you requested was not found",nan,nan,nan
https://www.zu.ac.ae/main/en/home-page-test,"Zayed University, United Arab Emirates",nan,nan,nan
https://www.zu.ac.ae/main/en/gpc/venue,Venue,nan,nan,nan
https://www.zu.ac.ae/main/en/gpc/problem-set,Problem Set and Scoreboard,nan,nan,nan
https://www.zu.ac.ae/main/en/gpc/environment,Contest Environment,nan,nan,nan
https://www.zu.ac.ae/main/en/gpc/rules,Contest Rules,nan,nan,nan
https://www.zu.ac.ae/main/en/gpc/schedule,Event Schedule,nan,nan,nan
https://www.zu.ac.ae/main/en/gpc/keynote-speakers,Keynote Speakers,nan,nan,nan
https://www.zu.ac.ae/main/en/gpc/committee,Committees,nan,nan,nan
https://www.zu.ac.ae/main/en/gpc/index,Introduction,nan,nan,nan
https://www.zu.ac.ae/main/en/gpc/index,Introduction,nan,nan,nan
https://www.zu.ac.ae/main/en/sitemap-cpy-dynamic,Site Map,nan,nan,nan
https://www.zu.ac.ae/main/en/prme-conference/_assets/signatory,Registration,nan,nan,nan
https://www.zu.ac.ae/main/en/prme-conference/sponsorship,Sponsorship Opportunities,nan,nan,nan
https://www.zu.ac.ae/main/en/prme-conference/accomodation,Accommodations,nan,nan,nan
https://www.zu.ac.ae/main/en/prme-conference/registration,Registration,nan,nan,nan
https://www.zu.ac.ae/main/en/prme-conference/agenda,Conference Agenda,nan,nan,nan
https://www.zu.ac.ae/main/en/prme-conference/speakers,Conference Speakers,nan,nan,nan
https://www.zu.ac.ae/main/en/prme-conference/index,Conference Information,nan,nan,nan
https://www.zu.ac.ae/main/en/prme-conference/index,Conference Information,nan,nan,nan
https://www.zu.ac.ae/main/en/Fairytales/_older/audio_english,Story Mile Audio English,nan,nan,nan
https://www.zu.ac.ae/main/en/Fairytales/_older/audio_arabic,Story Mile Audio Arabic ,nan,nan,nan
https://www.zu.ac.ae/main/en/Fairytales/_older/news,"""Story Mile"" Revives UAE Tradition of Storytelling",nan,nan,nan
https://www.zu.ac.ae/main/en/Fairytales/_older/index,Story Mile,nan,nan,nan
https://www.zu.ac.ae/main/en/Fairytales/_older/index,Story Mile,nan,nan,nan
https://www.zu.ac.ae/main/en/Fairytales/index,New Fairytales & Fables from the UAE,nan,nan,nan
https://www.zu.ac.ae/main/en/Fairytales/index,New Fairytales & Fables from the UAE,nan,nan,nan
https://www.zu.ac.ae/main/en/uaeinnovates-events-2016/_vids/dxb_day5,UAE Innovation Week 2016 - Zayed University Dubai Campus (Day 5),nan,nan,nan
https://www.zu.ac.ae/main/en/uaeinnovates-events-2016/_vids/auh_day4,UAE Innovation Week 2016 - Zayed University Abu Dhabi Campus (Day 4),nan,nan,nan
https://www.zu.ac.ae/main/en/uaeinnovates-events-2016/_vids/auh_day2,UAE Innovation Week 2016 - Zayed University Abu Dhabi Campus (Day 2),nan,nan,nan
https://www.zu.ac.ae/main/en/uaeinnovates-events-2016/_vids/auh_day3,UAE Innovation Week 2016 - Zayed University Abu Dhabi Campus (Day 3),nan,nan,nan
https://www.zu.ac.ae/main/en/uaeinnovates-events-2016/_vids/dxb_day3-4,UAE Innovation Week 2016 - Zayed University Dubai Campus (Day 3 - 4),nan,nan,nan
https://www.zu.ac.ae/main/en/uaeinnovates-events-2016/_vids/dxb_day2,UAE Innovation Week 2016 - Zayed University Dubai Campus (Day 2),nan,nan,nan
https://www.zu.ac.ae/main/en/uaeinnovates-events-2016/_vids/dxb_day1,UAE Innovation Week 2016 - Zayed University Dubai Campus (Day 1),nan,nan,nan
https://www.zu.ac.ae/main/en/uaeinnovates-events-2016/_vids/auh_day1,UAE Innovation Week 2016 - Zayed University Abu Dhabi Campus (Day 1),nan,nan,nan
https://www.zu.ac.ae/main/en/uaeinnovates-events-2016/video-gallery,Video Gallery,nan,nan,nan
https://www.zu.ac.ae/main/en/uaeinnovates-events-2016/photo-gallery,Photo Gallery,nan,nan,nan
https://www.zu.ac.ae/main/en/uaeinnovates-events-2016/dxb-campus,UAE Innovation Week 2016 - Events Schedule - Dubai Campus,nan,nan,nan
https://www.zu.ac.ae/main/en/uaeinnovates-events-2016/index,UAE Innovation Week 2016 - Events Schedule - Abu Dhabi Campus,nan,nan,nan
https://www.zu.ac.ae/main/en/uaeinnovates-events-2016/index,UAE Innovation Week 2016 - Events Schedule - Abu Dhabi Campus,nan,nan,nan
https://www.zu.ac.ae/main/en/2211018.index,"Zayed University, United Arab Emirates",most rapidly growing universities in the United Arab Emirates,nan,nan
https://www.zu.ac.ae/main/en/home_search,"Zayed University, United Arab Emirates",nan,nan,nan
https://www.zu.ac.ae/main/en/backup_index_home,"Zayed University, United Arab Emirates",nan,nan,nan
https://www.zu.ac.ae/main/en/_contact/follow_us,Follow us,nan,nan,nan
https://www.zu.ac.ae/main/en/_contact/faqs,Frequently Asked Questions About Admission to Zayed University,nan,nan,nan
https://www.zu.ac.ae/main/en/_contact/enquiry_form,General Enquiry Form - Contact Us,nan,nan,nan
https://www.zu.ac.ae/main/en/_contact/zu_st,Zayed University - Abu Dhabi Campus View,nan,nan,nan
https://www.zu.ac.ae/main/en/_contact/maps,Campus Maps,nan,nan,nan
https://www.zu.ac.ae/main/en/_contact/index,Contact Us,nan,nan,nan
https://www.zu.ac.ae/main/en/2211018.index,"Zayed University, United Arab Emirates",most rapidly growing universities in the United Arab Emirates,nan,nan
https://www.zu.ac.ae/main/en/2211018.index,"Zayed University, United Arab Emirates",most rapidly growing universities in the United Arab Emirates,nan,nan
https://www.zu.ac.ae/main/en/404,"Sorry, the page you requested was not found",nan,nan,nan
https://www.zu.ac.ae/main/en/waglvids/WAGL2005,WAGL 2005,nan,nan,nan
https://www.zu.ac.ae/main/en/waglvids/WAGL2006_testimonials,WAGL 2006 Testimonials,nan,nan,nan
https://www.zu.ac.ae/main/en/waglvids/WAGL2006_tvc,WAGL 2006 TV Commercial,nan,nan,nan
https://www.zu.ac.ae/main/en/waglvids/WAGL2006,WAGL 2006,nan,nan,nan
https://www.zu.ac.ae/main/en/waglvids/WAGL2008_openingvideo,WAGL 2008 Opening Video,nan,nan,nan
https://www.zu.ac.ae/main/en/waglvids/WAGL2008_testimonials,WAGL 2008 Testimonials,nan,nan,nan
https://www.zu.ac.ae/main/en/waglvids/WAGL2008_tvc,WAGL 2008 TV Commercial,nan,nan,nan
https://www.zu.ac.ae/main/en/waglvids/WAGL2008,WAGL 2008,nan,nan,nan
https://www.zu.ac.ae/main/en/waglvids/interview,Provost's Interview,nan,nan,nan
https://www.zu.ac.ae/main/en/waglvids/message,Provost's Message,nan,nan,nan
https://www.zu.ac.ae/main/en/wagl2012/gallery/video_gallery,Video Gallery,nan,nan,nan
https://www.zu.ac.ae/main/en/wagl2012/index,Women as Global Leaders Conference 2012,nan,nan,nan
https://www.zu.ac.ae/main/en/waglvids/wagl2012/address_ClosingSession,Closing Session,nan,nan,nan
https://www.zu.ac.ae/main/en/waglvids/wagl2012/address_panelDiscuss_day3,Emerging Leaders Panel Discussion and Q & A,nan,nan,nan
https://www.zu.ac.ae/main/en/waglvids/wagl2012/address_soraya,"Keynote Address by Soraya Salti, Regional Director INJAZ Al Arab",nan,nan,nan
https://www.zu.ac.ae/main/en/waglvids/wagl2012/address_Razan,Keynote Address by H.E. Razan Khalifa Al Mubarak,nan,nan,nan
https://www.zu.ac.ae/main/en/waglvids/wagl2012/address_panelDiscuss_day2,Arab Women Leaders Panel Discussion and Q & A,nan,nan,nan
https://www.zu.ac.ae/main/en/waglvids/wagl2012/address_hala,"Keynote Address  Hala Gorani, CNN Anchor and Correspondent",nan,nan,nan
https://www.zu.ac.ae/main/en/waglvids/wagl2012/address_IsobelColeman,Keynote Address by Isobel Coleman,nan,nan,nan
https://www.zu.ac.ae/main/en/waglvids/wagl2012/address_ZeinabBedawi,Keynote Address by Zeinab Bedawi,nan,nan,nan
https://www.zu.ac.ae/main/en/waglvids/wagl2012/address_sigourney,Keynote Address by Sigourney Weaver,nan,nan,nan
https://www.zu.ac.ae/main/en/waglvids/wagl2012/address_raja,Keynote Address by H.E. Raja Easa Al Gurg,nan,nan,nan
https://www.zu.ac.ae/main/en/waglvids/wagl2012/address_baronessHelena,"Keynote Address by Helena Ann Kennedy, Baroness Kennedy of the Shaws",nan,nan,nan
https://www.zu.ac.ae/main/en/waglvids/wagl2012/address_krastsa,Keynote Address by H.E. Rodi Kratsa-Tsagaropoulou,nan,nan,nan
https://www.zu.ac.ae/main/en/waglvids/wagl2012/address_lolowah,Keynote Address by H.R.H. Princess Lolowah al-Faisal Al Saud,nan,nan,nan
https://www.zu.ac.ae/main/en/waglvids/wagl2012/address_amthal,Keynote Address by H.H. Sheikha Amthal Al Ahmad Al Jaber Al Subah,nan,nan,nan
https://www.zu.ac.ae/main/en/waglvids/wagl2012/address_hhsnan,Keynote Address by His Excellency Sheikh Nahayan Mabarak Al Nahayan,nan,nan,nan
https://www.zu.ac.ae/main/en/student_affairs/_EXTLINKS/old_index,Student Affairs,nan,nan,nan
https://www.zu.ac.ae/main/en/student_affairs/_EXTLINKS/index,Student Affairs,Student Affairs,nan,nan
https://www.zu.ac.ae/main/en/student_affairs/_images/Special_needs,Students with special needs,nan,nan,nan
https://www.zu.ac.ae/main/en/student_affairs/_result/error,e-Request,nan,nan,nan
https://www.zu.ac.ae/main/en/student_affairs/_result/success,e-Request,nan,nan,nan
https://www.zu.ac.ae/main/en/student_affairs/Academic_Integrity/Contact_us,Where can I get more information?,nan,nan,nan
https://www.zu.ac.ae/main/en/student_affairs/Academic_Integrity/honor_code,Zaued University Honor Code,nan,nan,nan
https://www.zu.ac.ae/main/en/student_affairs/Academic_Integrity/code_of_conduct,Code of Conduct,nan,nan,nan
https://www.zu.ac.ae/main/en/student_affairs/Academic_Integrity/forms_academic_Dishonesty,Forms of Academic Dishonesty,nan,nan,nan
https://www.zu.ac.ae/main/en/student_affairs/Academic_Integrity/index,What is Academic Integrity,nan,nan,nan
https://www.zu.ac.ae/main/en/student_affairs/index,Student Affairs,nan,nan,nan
https://www.zu.ac.ae/main/en/student_affairs/_EXTLINKS/index,Student Affairs,Student Affairs,nan,nan
https://www.zu.ac.ae/main/en/_test/test-wap,Map Test,nan,nan,nan
https://www.zu.ac.ae/main/en/_test/test5,Map Test,nan,nan,nan
https://www.zu.ac.ae/main/en/_test/test4,MediaStream,nan,nan,nan
https://www.zu.ac.ae/main/en/_test/test2,SS Manoj,nan,nan,nan
https://www.zu.ac.ae/main/en/_test/test1,SS Revised,nan,nan,nan
https://www.zu.ac.ae/main/en/_test/test,Map Test,nan,nan,nan
https://www.zu.ac.ae/main/en/outreach/index,Outreach,nan,nan,nan
https://www.zu.ac.ae/main/en/research/index,Zayed University Research,"The Zayed University Office of Research supports many programs designed to enhance the research culture at Zayed University, by supporting quality research that creates new knowledge in all areas of endeavor.",nan,nan
https://www.zu.ac.ae/main/en/tedxZU/gallery/talks,Past Tedx Talks,nan,nan,nan
https://www.zu.ac.ae/main/en/tedxZU/gallery/video_gallery,Video Gallery,nan,nan,nan
https://www.zu.ac.ae/main/en/tedxZU/gallery/index,Image Gallery,nan,nan,nan
https://www.zu.ac.ae/main/en/tedxZU/gallery/_vids/Mohammad_Al_Shamsi,Mohammad Al Shamsi,nan,nan,nan
https://www.zu.ac.ae/main/en/tedxZU/gallery/_vids/Meera_Al_Siri,Meera Al Siri,nan,nan,nan
https://www.zu.ac.ae/main/en/tedxZU/gallery/_vids/Khawla_Ahli,Khawla Ahli,nan,nan,nan
https://www.zu.ac.ae/main/en/tedxZU/gallery/_vids/Hala_Kazim,Hala Kazim,nan,nan,nan
https://www.zu.ac.ae/main/en/tedxZU/gallery/_vids/Eesa_Mohammed,"Eesa Mohammed Bastaki, Ph.D. ",nan,nan,nan
https://www.zu.ac.ae/main/en/tedxZU/gallery/_vids/Ali_Salem,Ali Salem AlMahri ,nan,nan,nan
https://www.zu.ac.ae/main/en/tedxZU/gallery/_vids/Ali_Al_Saloom,Ali Alsaloom ,nan,nan,nan
https://www.zu.ac.ae/main/en/tedxZU/past/sep20,"September 20th, 2011",nan,nan,nan
https://www.zu.ac.ae/main/en/tedxZU/past/Oct11,"October 11th, 2011",nan,nan,nan
https://www.zu.ac.ae/main/en/tedxZU/past/Nov1,"November 1st, 2011",nan,nan,nan
https://www.zu.ac.ae/main/en/tedxZU/past/Nov29,"November 29th, 2011",nan,nan,nan
https://www.zu.ac.ae/main/en/tedxZU/past/jan16,"January 16th, 2012",nan,nan,nan
https://www.zu.ac.ae/main/en/tedxZU/past/mar20,"March 20th, 2012",nan,nan,nan
https://www.zu.ac.ae/main/en/tedxZU/past/_previous_speakers/2016-speakers,Speakers,nan,nan,nan
https://www.zu.ac.ae/main/en/tedxZU/past/_previous_speakers/meera,Meera Al Siri,nan,nan,nan
https://www.zu.ac.ae/main/en/tedxZU/past/_previous_speakers/ali_saloom,Ali Alsaloom,nan,nan,nan
https://www.zu.ac.ae/main/en/tedxZU/past/_previous_speakers/ahmed_yacoubi,Ahmad Yacoub,nan,nan,nan
https://www.zu.ac.ae/main/en/tedxZU/past/_previous_speakers/al_shamsi,Mohammad Al-Shamsi ,nan,nan,nan
https://www.zu.ac.ae/main/en/tedxZU/past/_previous_speakers/ali_salem,Ali Salem AlMahri ,nan,nan,nan
https://www.zu.ac.ae/main/en/tedxZU/past/_previous_speakers/hala_kazim,Hala Kazim,nan,nan,nan
https://www.zu.ac.ae/main/en/tedxZU/past/_previous_speakers/index,"Eesa Mohammed Bastaki, Ph.D.",nan,nan,nan
https://www.zu.ac.ae/main/en/tedxZU/past/june_02_2012,"June 2nd, 2012",nan,nan,nan
https://www.zu.ac.ae/main/en/tedxZU/past/23-Nov-2016,"November 23th, 2016",nan,nan,nan
https://www.zu.ac.ae/main/en/tedxZU/_older/registration-auh,TEDx Registration,nan,nan,nan
https://www.zu.ac.ae/main/en/tedxZU/_older/registration,TEDx Registration,nan,nan,nan
https://www.zu.ac.ae/main/en/tedxZU/_older/bios/index,Speakers,nan,nan,nan
https://www.zu.ac.ae/main/en/tedxZU/gallery/talks,Past Tedx Talks,nan,nan,nan
https://www.zu.ac.ae/main/en/tedxZU/_older/bios/index,Speakers,nan,nan,nan
https://www.zu.ac.ae/main/en/tedxZU/gallery/video_gallery,Video Gallery,nan,nan,nan
https://www.zu.ac.ae/main/en/tedxZU/gallery/index,Image Gallery,nan,nan,nan
https://www.zu.ac.ae/main/en/tedxZU/_older/registration,TEDx Registration,nan,nan,nan
https://www.zu.ac.ae/main/en/CEI/_CoursesandEvents/_CertificateSeries/_MELLC,Mobile Enhanced Learning Leadership Certificate,nan,nan,nan
https://www.zu.ac.ae/main/en/CEI/_CoursesandEvents/_CertificateSeries/Registration,Registration,nan,nan,nan
https://www.zu.ac.ae/main/en/CEI/_CoursesandEvents/_CertificateSeries/SoTL,Scholarship of Teaching and Learning Certificate,nan,nan,nan
